salt,k(ms*cm-1),T,c_val,c_units,solvent_ratio_type,weighted_The number of atoms,weighted_The number of carbon atoms,weighted_The number of oxygen atoms,weighted_The ratio of carbon atoms to oxygen atoms,weighted_The number of rings,weighted_Molecular weight,weighted_Molecular radius,weighted_Molecular dipole moment,weighted_Average electronegativity,weighted_Average ionization energy,weighted_Average electron affinity,weighted_Number of hydrogen atoms,weighted_Hydrogen-to-carbon atom ratio,weighted_Number of sulfur atoms,weighted_Sulfur-to-carbon atom ratio,weighted_Number of nitrogen atoms,weighted_Nitrogen-to-carbon atom ratio,weighted_Number of fluorine atoms,weighted_Fluorine-to-carbon atom ratio,weighted_Number of chlorine atoms,weighted_Chlorine-to-carbon atom ratio,weighted_Number of silicon atoms,weighted_Silicon-to-carbon atom ratio,weighted_Number of halogen atoms,weighted_Halogen-to-carbon atom ratio,weighted_Average atomic mass,weighted_Average atomic mass of heavy atoms,weighted_Log P,weighted_Number of hydrogen bond acceptors,weighted_Number of rotatable bonds,weighted_Topological polar surface area ,weighted_Number of heavy atoms,weighted_Molecular complexity,weighted_Isotopic atom count,weighted_Number of undefined stereocenters,weighted_Number of covalent bond units,weighted_Boiling point,weighted_Melting point,weighted_Flash point,weighted_Density,weighted_Isochoric specific volume,weighted_Vapor density,weighted_Vapor pressure,weighted_Refractive index,weighted_Number of carbon-carbon double bonds,weighted_Number of carbon-carbon triple bonds,weighted_Number of ethers,weighted_Number of carbonyl groups,weighted_Number of ketones,weighted_Number of esters,weighted_Number of amines,weighted_Number of nitriles,weighted_Number of thioethers,weighted_Number of sulfoxides,weighted_Number of sulfones,weighted_Number of fluorides,weighted_Number of chlorides,weighted_Number of siloxanes,weighted_Maximum ring size,weighted_Minimum ring size,weighted_Number of rotatable bonds.1,weighted_Molar refractivity,weighted_Molecular polarizability,weighted_Molar volume,weighted_Water solubility,weighted_Lipid solubility,weighted_Viscosity,weighted_Surface tension,weighted_Polarizability,weighted_Number of chiral carbons,weighted_Is it a chiral molecule,weighted_Does it have stereocenters,weighted_Does it have a plane of symmetry,weighted_Does it have a center of symmetry,weighted_Rigidity/Flexibility,weighted_Number of aromatic rings,weighted_Number of aromatic bonds
LiBOB,2.911764706,292.65,0.866486486,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,4.041176471,302.55,0.866486486,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,5.311764706,312.45,0.866486486,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,6.723529412,322.35,0.866486486,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,8.241176471,332.15,0.866486486,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,0.547058824,263.15,0.983243243,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,1.041176471,272.95,0.983243243,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,1.747058824,282.85,0.986486486,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,2.629411765,292.65,0.983243243,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,3.723529412,302.55,0.986486486,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,4.994117647,312.45,0.983243243,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,6.441176471,322.35,0.983243243,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,7.994117647,332.15,0.983243243,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,0.441176471,263.15,1.093513514,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,0.864705882,272.95,1.093513514,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,1.5,282.85,1.093513514,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,2.347058824,292.65,1.093513514,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,3.405882353,302.55,1.093513514,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,4.641176471,312.45,1.093513514,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,6.088235294,322.35,1.093513514,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,7.641176471,332.15,1.096756757,0,0,10.9,3.3,3,1.099,1,92.269,2.839543,4.2749,2.9758,12.3893,-1.3558,4.6,1.3809999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.5201,13.9251,0.09,3,0,35.5,6.299999999999999,68.94999999999999,0,0.3,1,246.08,10.839999999999998,275.3,1.28639,0.7788999999999999,3.1852,0.01886,1.41603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,18.0955,7.177335999999999e-24,72.07159999999999,4.3,1,1.7579999999999998,35.11,7.361,0.3,0.3,0.3,0.7,0.7,1,0,0
LiBOB,0.134920635,233.75,0.158730159,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,0.313492063,243.65,0.158730159,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,0.527777778,253.35,0.158730159,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,0.813492063,263.15,0.158730159,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,1.171201814,272.95,0.161904762,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,1.527777778,282.85,0.158730159,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,1.992063492,292.65,0.158730159,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,2.492063492,302.55,0.158730159,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,2.992063492,312.45,0.158730159,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,3.527777778,322.35,0.158730159,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,4.099206349,332.15,0.158730159,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,0.18707483,233.75,0.250793651,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,0.365646259,243.65,0.250793651,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,0.651360544,253.35,0.250793651,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,1.008503401,263.15,0.250793651,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,1.472789116,272.95,0.250793651,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,2.008503401,282.85,0.250793651,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,2.579931973,292.65,0.250793651,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,3.294217687,302.55,0.250793651,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,3.972789116,312.45,0.250793651,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
LiBOB,4.722789116,322.35,0.250793651,0,0,12.1,3.7,3,1.231,1,97.881,3.034307,4.3041,2.9502,12.3217,-1.3502,5.4,1.4489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,8.1389,13.8119,-0.19,3,0,35.5,6.699999999999999,80.35,0,0.7,1,243.52,-23.24,255.7,1.23971,0.8080999999999999,3.3788,0.0309399999999999,1.41767,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.9815,7.925384e-24,79.3124,4.7,1,1.5419999999999998,32.19,8.109,0.7,0.7,0.7,0.3,0.3,1,0,0
