SMILES,Linear Carbonyl,Cyclic Carbonyl,Linear Ether,Cyclic Ether,tsne_x,tsne_y
COC(=O)OC(C)C,1,0,0,0,36.16565,16.556675
CCOC(=O)OCC,1,0,0,0,41.67809,26.45022
CCCOC(=O)OC,1,0,0,0,42.326702,30.283289
COCOC(=O)OC,1,0,0,0,40.54683,28.472889
CC1(C)CCCC1=O,0,1,0,0,-12.548138,65.66829
CC1(C)COCC1=O,0,1,0,0,-12.910896,59.618156
CC1(C)OCCC1=O,0,1,0,0,-8.748321,56.498898
CC1CCC(C)C1=O,0,1,0,0,-45.28477,34.359543
CC1COC(C)C1=O,0,1,0,0,-48.56298,29.863388
CC1CCC(=O)C1C,0,1,0,0,-38.787884,39.7771
CCC1CCCC1=O,0,1,0,0,-44.171738,43.41066
CC1CCCCC1=O,0,1,0,0,-42.23441,38.720585
CC1COCCC1=O,0,1,0,0,-51.143715,35.37039
CC1CC(=O)C(C)C1,0,1,0,0,-38.242287,32.566425
CC1OCC(=O)C1C,0,1,0,0,-48.60678,21.053816
CCC1COCC1=O,0,1,0,0,-53.513184,39.798058
CC1CCOCC1=O,0,1,0,0,-52.119137,36.59824
CC(=O)C1CCCC1,0,1,0,0,-9.252172,-66.63316
CC(=O)C1CCOC1,0,1,0,0,-9.296501,-64.12293
CCC1OCCC1=O,0,1,0,0,-54.09507,21.805212
COC1CCCC1=O,0,1,0,0,-45.55475,40.406723
CC1OCCCC1=O,0,1,0,0,-50.824677,24.189674
CC1CC(=O)C(C)O1,0,1,0,0,-41.977287,18.037199
COC1COCC1=O,0,1,0,0,-54.619877,36.20495
CC1OCOCC1=O,0,1,0,0,-53.291157,28.627983
CC(=O)C1CCCO1,0,1,0,0,-15.50356,-59.517715
CC(=O)C1COCO1,0,1,0,0,-13.157498,-61.02689
CC1(C)CCC(=O)C1,0,1,0,0,-7.739075,69.281296
CC1CCCC(=O)C1,0,1,0,0,-33.16036,27.354828
CC1CC(=O)CCO1,0,1,0,0,-53.577225,7.17885
CC1CC(=O)CC1C,0,1,0,0,-36.648655,26.442863
CCC1CCC(=O)C1,0,1,0,0,-31.521278,22.61314
CC1CCC(=O)CC1,0,1,0,0,-33.833645,27.859865
COC1CCC(=O)C1,0,1,0,0,-29.49152,26.39168
COC1OCCC1=O,0,1,0,0,-53.623394,25.275465
CC1(C)CC(=O)CO1,0,1,0,0,-1.8400023,57.06746
CC1COCC(=O)C1,0,1,0,0,-64.57116,12.1465
CCC1CC(=O)CO1,0,1,0,0,-57.998165,5.106327
CC1CCC(=O)CO1,0,1,0,0,-53.84833,5.601217
COC1CC(=O)CO1,0,1,0,0,-55.84334,8.406576
CC(=O)C1OCCO1,0,1,0,0,-18.765982,-61.551014
CC1OCC(=O)CO1,0,1,0,0,-52.455147,3.8081462
CC1(C)CCOC1=O,0,1,0,0,-9.104148,62.342278
CC1(C)OCOC1=O,0,1,0,0,-6.7654314,59.606163
CC1COC(=O)C1C,0,1,0,0,-66.86761,28.355536
CCC1CCOC1=O,0,1,0,0,-63.326027,35.99168
CC1CCCOC1=O,0,1,0,0,-64.35559,31.857834
CC1COCOC1=O,0,1,0,0,-58.77219,36.15315
CC1CC(C)C(=O)O1,0,1,0,0,-48.341507,13.236283
CCC1OCOC1=O,0,1,0,0,-59.959415,27.262794
COC1CCOC1=O,0,1,0,0,-61.201504,33.45488
CC1OCCOC1=O,0,1,0,0,-60.114338,24.429634
CC1OC(=O)C(C)O1,0,1,0,0,-37.70505,10.550243
CC1(C)COC(=O)C1,0,1,0,0,-3.411648,66.26296
CC1CCOC(=O)C1,0,1,0,0,-67.87143,17.00988
CC1CC(=O)OCO1,0,1,0,0,-58.309284,10.960574
CC1CC(=O)OC1C,0,1,0,0,-45.442074,5.997388
CC1CCCC(=O)O1,0,1,0,0,-63.358353,1.3191831
CCC1COC(=O)C1,0,1,0,0,-68.9534,14.31936
CC1CCC(=O)OC1,0,1,0,0,-69.53664,17.49776
CC1OCCC(=O)O1,0,1,0,0,-52.66019,0.17588408
COC1COC(=O)C1,0,1,0,0,-64.96768,15.6258745
CC1(C)CCC(=O)O1,0,1,0,0,2.4268417,63.18637
CCC1CCC(=O)O1,0,1,0,0,-66.58743,1.2261524
COC1CCC(=O)O1,0,1,0,0,-64.66476,4.3292136
COC1OCOC1=O,0,1,0,0,-56.994198,26.604418
CC1COCC(=O)O1,0,1,0,0,-64.632614,8.665037
CC1COC(=O)CO1,0,1,0,0,-58.731327,7.66808
CC1(C)OCC(=O)O1,0,1,0,0,1.5274729,59.080345
CCC1OCC(=O)O1,0,1,0,0,-51.65182,-2.6411147
COC1OCC(=O)O1,0,1,0,0,-54.368153,0.58231103
CC1(C)COC(=O)O1,0,1,0,0,-1.7283096,63.212803
CC1CCOC(=O)O1,0,1,0,0,-70.97667,8.709032
CC1OCOC(=O)O1,0,1,0,0,-55.821804,-3.274151
CC1OC(=O)OC1C,0,1,0,0,-40.92664,8.656055
CCC1COC(=O)O1,0,1,0,0,-71.51553,5.770876
CC1COC(=O)OC1,0,1,0,0,-71.25545,17.63445
COC1COC(=O)O1,0,1,0,0,-68.48722,7.2910156
CC(C)C(=O)C(C)(C)C,1,0,0,0,27.678305,26.386381
CCC(=O)C(C)(C)CC,1,0,0,0,72.36042,22.916912
CCCC(=O)C(C)(C)C,1,0,0,0,71.538445,24.077126
COCC(=O)C(C)(C)C,1,0,0,0,69.270775,24.885305
CC(=O)C(C)(C)C(C)C,1,0,0,0,74.69642,17.429657
CCC(C)(CC)C(C)=O,1,0,0,0,74.34047,20.189991
CCCC(C)(C)C(C)=O,1,0,0,0,74.84274,21.145063
COCC(C)(C)C(C)=O,1,0,0,0,75.71394,20.733028
CCC(=O)C(C)(C)OC,1,0,0,0,71.46927,22.32254
CCC(C)(OC)C(C)=O,1,0,0,0,73.3077,19.674986
CCOC(C)(C)C(C)=O,1,0,0,0,72.0243,17.619892
CCC(C)C(=O)C(C)C,1,0,0,0,26.329546,28.302828
COC(C)C(=O)C(C)C,1,0,0,0,27.964624,24.115467
CCC(=O)C(C)C(C)C,1,0,0,0,27.683998,37.70876
CCC(=O)C(CC)CC,1,0,0,0,26.890114,36.527374
CCCC(=O)C(C)CC,1,0,0,0,29.65209,36.845093
CCCC(C)C(=O)CC,1,0,0,0,28.15674,35.518818
CCC(=O)C(C)COC,1,0,0,0,28.67966,33.304405
CC(C)CC(=O)C(C)C,1,0,0,0,28.235548,39.80916
CCCCC(=O)C(C)C,1,0,0,0,30.141191,38.541973
COCCC(=O)C(C)C,1,0,0,0,33.2599,39.61608
CCC(C)C(=O)COC,1,0,0,0,33.297302,38.05626
CCOCC(=O)C(C)C,1,0,0,0,35.007412,38.91454
CC(=O)C(C)C(C)(C)C,1,0,0,0,24.766394,25.66953
CCC(C(C)=O)C(C)C,1,0,0,0,23.359001,29.669298
CCC(C)C(C)C(C)=O,1,0,0,0,23.688963,28.696392
COC(C)C(C)C(C)=O,1,0,0,0,25.980673,23.188828
CCCC(CC)C(C)=O,1,0,0,0,20.87369,30.321957
CCC(COC)C(C)=O,1,0,0,0,20.35029,29.689444
CC(=O)C(C)CC(C)C,1,0,0,0,25.203838,30.596817
CCCCC(C)C(C)=O,1,0,0,0,24.253056,31.824547
COCCC(C)C(C)=O,1,0,0,0,27.601252,31.634592
CCOCC(C)C(C)=O,1,0,0,0,26.518246,31.310894
COC(C)(OC)C(C)=O,1,0,0,0,72.63781,18.672104
CCC(=O)C(CC)OC,1,0,0,0,32.07822,32.77795
CCCC(=O)C(C)OC,1,0,0,0,32.867737,35.592167
CCOC(C)C(=O)CC,1,0,0,0,33.9516,34.128166
COCC(=O)C(C)OC,1,0,0,0,33.78526,37.325733
COC(C(C)=O)C(C)C,1,0,0,0,26.224771,22.211758
CCCC(OC)C(C)=O,1,0,0,0,20.932571,23.575327
CCOC(CC)C(C)=O,1,0,0,0,21.782482,22.58615
COCC(OC)C(C)=O,1,0,0,0,20.95695,24.209013
CC(=O)C(C)OC(C)C,1,0,0,0,27.766098,22.099012
CCCOC(C)C(C)=O,1,0,0,0,29.375332,20.301079
COCOC(C)C(C)=O,1,0,0,0,28.688997,20.007198
CCC(=O)CC(C)(C)C,1,0,0,0,72.18627,31.537018
CCCC(=O)CC(C)C,1,0,0,0,55.218777,12.812168
CCC(=O)CC(C)CC,1,0,0,0,53.863922,12.237607
CCC(=O)CC(C)OC,1,0,0,0,51.97613,11.785786
CCCCC(=O)CCC,1,0,0,0,68.75332,34.62021
CCCC(=O)CCOC,1,0,0,0,65.459404,36.344746
CCC(=O)CCC(C)C,1,0,0,0,55.259815,10.753244
CCCCCC(=O)CC,1,0,0,0,70.138535,35.102016
CCC(=O)CCCOC,1,0,0,0,65.28068,35.14174
CCOCCC(=O)CC,1,0,0,0,63.460686,33.655132
CCC(=O)C(OC)OC,1,0,0,0,32.232418,34.00989
COCC(=O)CC(C)C,1,0,0,0,61.38914,39.15724
CCCCC(=O)COC,1,0,0,0,63.610382,38.21552
CCCC(=O)COCC,1,0,0,0,61.244602,35.575996
COCCC(=O)COC,1,0,0,0,64.224556,37.12223
CCC(=O)COC(C)C,1,0,0,0,57.144516,20.917547
CCCOCC(=O)CC,1,0,0,0,59.566544,34.97068
CCC(=O)COCOC,1,0,0,0,59.61201,36.52006
CCC(C)(C)CC(C)=O,1,0,0,0,75.21086,27.604156
COC(C)(C)CC(C)=O,1,0,0,0,74.51283,27.298029
CC(=O)CC(C)C(C)C,1,0,0,0,51.02677,6.0139008
CCC(CC)CC(C)=O,1,0,0,0,49.427376,7.2080026
CCCC(C)CC(C)=O,1,0,0,0,49.334705,6.087108
COCC(C)CC(C)=O,1,0,0,0,48.00825,5.902171
CCC(CC(C)=O)OC,1,0,0,0,48.642727,8.982386
CCOC(C)CC(C)=O,1,0,0,0,50.130993,10.36997
CC(=O)CCC(C)(C)C,1,0,0,0,74.99604,28.887484
CCC(C)CCC(C)=O,1,0,0,0,53.335083,7.9723454
COC(C)CCC(C)=O,1,0,0,0,52.06429,9.387517
CC(=O)CCCC(C)C,1,0,0,0,54.2923,8.711827
CCCCCCC(C)=O,1,0,0,0,67.612656,30.053677
COCCCCC(C)=O,1,0,0,0,63.86097,28.302864
CCOCCCC(C)=O,1,0,0,0,62.869946,31.241903
COC(CC(C)=O)OC,1,0,0,0,49.22061,9.3854685
CC(=O)CCOC(C)C,1,0,0,0,54.43162,21.269009
CCCOCCC(C)=O,1,0,0,0,61.775097,30.857512
COCOCCC(C)=O,1,0,0,0,62.162148,28.922335
CCOC(OC)C(C)=O,1,0,0,0,24.27213,20.859138
CCOCC(=O)COC,1,0,0,0,61.216377,36.924755
CC(=O)COC(C)(C)C,1,0,0,0,59.657944,26.374002
CCC(C)OCC(C)=O,1,0,0,0,56.016273,19.656702
COC(C)OCC(C)=O,1,0,0,0,55.59966,20.044098
CC(=O)COCC(C)C,1,0,0,0,56.40599,26.715473
CCCCOCC(C)=O,1,0,0,0,58.41464,30.351765
COCCOCC(C)=O,1,0,0,0,59.103794,28.905405
CCOCOCC(C)=O,1,0,0,0,57.1332,28.353294
CCC(C)(C)C(=O)OC,1,0,0,0,70.40893,20.61965
CCOC(=O)C(C)(C)C,1,0,0,0,43.456615,25.562738
COC(=O)C(C)(C)OC,1,0,0,0,70.44006,19.66167
COC(=O)C(C)C(C)C,1,0,0,0,33.53961,24.141706
CCC(CC)C(=O)OC,1,0,0,0,32.358124,30.111303
CCOC(=O)C(C)CC,1,0,0,0,34.606377,28.32875
CCCC(C)C(=O)OC,1,0,0,0,31.294462,29.286097
COCC(C)C(=O)OC,1,0,0,0,29.923021,30.388876
CC(C)OC(=O)C(C)C,1,0,0,0,34.66932,18.832754
CCCOC(=O)C(C)C,1,0,0,0,36.461334,27.850906
COCOC(=O)C(C)C,1,0,0,0,39.196514,28.694292
CCC(OC)C(=O)OC,1,0,0,0,32.294865,31.231098
CCOC(=O)C(C)OC,1,0,0,0,34.432156,26.731615
CCOC(C)C(=O)OC,1,0,0,0,32.22098,26.397968
COC(=O)CC(C)(C)C,1,0,0,0,73.09894,28.70793
CCOC(=O)CC(C)C,1,0,0,0,49.38138,15.3641615
CCC(C)CC(=O)OC,1,0,0,0,50.066574,13.66479
COC(=O)CC(C)OC,1,0,0,0,50.55196,12.949467
CCCC(=O)OC(C)C,1,0,0,0,39.99976,15.226196
CCCCC(=O)OCC,1,0,0,0,48.50115,36.15034
CCCOC(=O)CCC,1,0,0,0,47.56102,34.64346
CCCC(=O)OCOC,1,0,0,0,48.560226,34.142815
COC(=O)CCC(C)C,1,0,0,0,51.301857,14.682191
CCCCCC(=O)OC,1,0,0,0,52.311676,38.898346
COCCCC(=O)OC,1,0,0,0,54.44769,38.69846
CCOC(=O)CCOC,1,0,0,0,49.80583,36.117455
CCOCCC(=O)OC,1,0,0,0,54.970318,37.23845
CCC(=O)OC(C)(C)C,1,0,0,0,67.980385,14.431505
CCC(=O)OC(C)CC,1,0,0,0,38.438805,14.059063
CCC(=O)OC(C)OC,1,0,0,0,38.483707,15.246933
CCC(=O)OCC(C)C,1,0,0,0,44.571247,19.622547
CCCCOC(=O)CC,1,0,0,0,46.187477,32.70356
CCC(=O)OCCOC,1,0,0,0,47.41997,32.37118
CCOCOC(=O)CC,1,0,0,0,47.51169,30.00131
COC(=O)C(OC)OC,1,0,0,0,32.19781,24.542774
COCC(=O)OC(C)C,1,0,0,0,40.272854,16.267927
CCOCC(=O)OCC,1,0,0,0,52.92235,33.588932
CCCOC(=O)COC,1,0,0,0,50.75911,32.975967
COCOC(=O)COC,1,0,0,0,51.28307,32.393517
COC(=O)COC(C)C,1,0,0,0,56.48596,21.593304
CCCOCC(=O)OC,1,0,0,0,55.087242,33.805813
COCOCC(=O)OC,1,0,0,0,54.83552,32.34299
CCC(C)(C)OC(C)=O,1,0,0,0,69.7062,15.41168
COC(C)(C)OC(C)=O,1,0,0,0,69.107,15.950174
CC(=O)OC(C)C(C)C,1,0,0,0,33.51664,16.36892
CCC(CC)OC(C)=O,1,0,0,0,34.842743,12.01801
CCCC(C)OC(C)=O,1,0,0,0,36.20555,11.991239
COCC(C)OC(C)=O,1,0,0,0,36.585392,11.268911
CCC(OC)OC(C)=O,1,0,0,0,34.249577,11.967728
CCOC(C)OC(C)=O,1,0,0,0,33.064285,13.9272585
CC(=O)OCC(C)(C)C,1,0,0,0,45.80137,24.83477
CCC(C)COC(C)=O,1,0,0,0,46.670475,18.829597
COC(C)COC(C)=O,1,0,0,0,46.3936,19.479738
CC(=O)OCCC(C)C,1,0,0,0,47.387394,20.776472
CCCCCOC(C)=O,1,0,0,0,48.283047,24.281052
COCCCOC(C)=O,1,0,0,0,50.163727,24.071308
CCOCCOC(C)=O,1,0,0,0,47.37975,26.252611
COC(OC)OC(C)=O,1,0,0,0,34.415447,14.80148
CC(=O)OCOC(C)C,1,0,0,0,53.383827,21.76739
CCCOCOC(C)=O,1,0,0,0,48.468353,26.920675
COCOCOC(C)=O,1,0,0,0,50.81444,26.900629
COC(=O)OC(C)(C)C,1,0,0,0,66.803825,16.149189
CCOC(=O)OC(C)C,1,0,0,0,40.522778,25.326025
CCC(C)OC(=O)OC,1,0,0,0,37.31785,13.349871
COC(=O)OC(C)OC,1,0,0,0,35.832424,15.888299
CCCOC(=O)OCC,1,0,0,0,41.809174,26.130495
CCOC(=O)OCOC,1,0,0,0,40.77807,27.44315
COC(=O)OCC(C)C,1,0,0,0,45.110386,20.301308
CCCCOC(=O)OC,1,0,0,0,42.55048,30.450884
COCCOC(=O)OC,1,0,0,0,41.602364,30.304834
CCOCOC(=O)OC,1,0,0,0,42.18401,28.241367
CC1CCC(C)(C)C1=O,0,1,0,0,-22.720263,58.01496
CC1OCC(C)(C)C1=O,0,1,0,0,-21.778828,58.049088
CC1CCC(=O)C1(C)C,0,1,0,0,-19.18648,54.455154
CCC1(C)CCCC1=O,0,1,0,0,-12.016566,65.02716
CC1(C)CCCCC1=O,0,1,0,0,-12.789041,65.68663
CC1(C)COCCC1=O,0,1,0,0,-12.2686615,59.30744
CC1CC(=O)C(C)(C)C1,0,1,0,0,-21.978098,53.78359
CC1OCC(=O)C1(C)C,0,1,0,0,-19.060246,55.248074
CCC1(C)COCC1=O,0,1,0,0,-13.575957,60.33097
CC1(C)CCOCC1=O,0,1,0,0,-13.254321,59.076332
CC(=O)C1(C)CCCC1,0,1,0,0,-8.516752,31.063543
CC(=O)C1(C)CCOC1,0,1,0,0,-8.47481,30.964716
CC1COC(C)(C)C1=O,0,1,0,0,-24.088778,57.26945
CCC1(C)OCCC1=O,0,1,0,0,-8.010052,55.89692
COC1(C)CCCC1=O,0,1,0,0,-11.867558,66.157715
CC1(C)OCCCC1=O,0,1,0,0,-9.094299,56.524372
CC1CC(=O)C(C)(C)O1,0,1,0,0,-22.240515,53.19649
COC1(C)COCC1=O,0,1,0,0,-12.793124,60.58133
CC1(C)OCOCC1=O,0,1,0,0,-10.84722,57.605854
CC(=O)C1(C)CCCO1,0,1,0,0,-8.057543,32.235046
CC(=O)C1(C)COCO1,0,1,0,0,-6.2664027,32.294437
CC1CC(C)C(C)C1=O,0,1,0,0,-46.19273,35.296295
CCC1CCC(C)C1=O,0,1,0,0,-44.35743,34.044773
CC1CCCC(C)C1=O,0,1,0,0,-45.24033,34.618065
CC1COCC(C)C1=O,0,1,0,0,-49.60456,34.353336
CC1OC(C)C(C)C1=O,0,1,0,0,-36.518696,9.238215
CCC1COC(C)C1=O,0,1,0,0,-48.04192,30.710592
CC1CCOC(C)C1=O,0,1,0,0,-49.420715,30.497711
CCC1OCC(C)C1=O,0,1,0,0,-47.243313,29.838253
COC1CCC(C)C1=O,0,1,0,0,-45.610725,33.532547
CC1C(=O)CCC1(C)C,0,1,0,0,-29.351282,55.04831
CC(C)C1CCCC1=O,0,1,0,0,-42.44394,40.037262
CC1CCCC(=O)C1C,0,1,0,0,-39.42814,39.7375
CC1OCCC(=O)C1C,0,1,0,0,-49.56519,21.82705
CCC1C(=O)CCC1C,0,1,0,0,-38.04872,40.760017
CCC1CCCCC1=O,0,1,0,0,-44.01066,43.252316
CCC(=O)C1CCCC1,0,1,0,0,-7.8027043,-66.136986
CCC1COCCC1=O,0,1,0,0,-52.49522,39.90308
CCC(=O)C1CCOC1,0,1,0,0,-8.185578,-64.60796
CC1CC(=O)C(C)C1C,0,1,0,0,-39.04581,27.070635
CCC1CC(C)CC1=O,0,1,0,0,-39.215214,31.901705
CC1CCC(C)C(=O)C1,0,1,0,0,-38.641457,32.8967
CCC1CCC(=O)C1C,0,1,0,0,-38.404816,40.805702
CCCC1CCCC1=O,0,1,0,0,-44.180973,43.93384
CC1CCC(=O)C(C)C1,0,1,0,0,-38.59986,34.184948
CC1CC(=O)C(C)CO1,0,1,0,0,-46.116978,27.091133
COC1CCC(=O)C1C,0,1,0,0,-38.18651,38.88312
COCC1CCCC1=O,0,1,0,0,-45.004726,43.72576
CC1CC(C)(C)CC1=O,0,1,0,0,-25.801617,57.036003
CCC1CC(=O)C(C)C1,0,1,0,0,-37.364384,33.00285
COC1CC(=O)C(C)C1,0,1,0,0,-37.226692,32.07387
COC1OCC(C)C1=O,0,1,0,0,-48.01052,28.591349
CC1C(=O)COC1(C)C,0,1,0,0,-30.100586,54.589714
CC(C)C1COCC1=O,0,1,0,0,-50.599533,37.577724
CC1COCC(=O)C1C,0,1,0,0,-50.445774,36.470097
CCC1C(=O)COC1C,0,1,0,0,-48.672615,20.007172
CCC1CCOCC1=O,0,1,0,0,-53.311375,38.92692
CCC1OCC(=O)C1C,0,1,0,0,-48.869614,20.135374
CCCC1COCC1=O,0,1,0,0,-53.801037,40.069984
CC1CC(C)C(=O)CO1,0,1,0,0,-45.852184,20.851912
COC1OCC(=O)C1C,0,1,0,0,-47.872498,21.477571
COCC1COCC1=O,0,1,0,0,-54.349632,40.31936
CC(=O)C1CCCC1C,0,1,0,0,-16.70064,-69.233154
CC(=O)C1COCC1C,0,1,0,0,-16.666275,-69.23226
CC(=O)C1CCOC1C,0,1,0,0,-18.760885,-68.353424
CC(=O)C1CCC(C)C1,0,1,0,0,-10.31427,-67.045395
CC(=O)C1CCCCC1,0,1,0,0,-9.229746,-66.659904
CC(=O)C1CCOCC1,0,1,0,0,-9.614978,-64.71936
CC(=O)C1COC(C)C1,0,1,0,0,-13.2045145,-65.190956
CC(=O)C1CCCOC1,0,1,0,0,-9.473527,-63.777557
CC(=O)C1COCOC1,0,1,0,0,-10.601346,-63.79238
COC1(C)OCCC1=O,0,1,0,0,-7.796122,56.763905
CC(=O)C1(C)OCCO1,0,1,0,0,-8.63784,32.286964
COC1COC(C)C1=O,0,1,0,0,-48.728794,29.623451
CC1OCOC(C)C1=O,0,1,0,0,-50.408207,29.58053
CC(C)C1OCCC1=O,0,1,0,0,-51.736095,22.999418
COC1C(=O)CCC1C,0,1,0,0,-37.84069,39.011127
COC1CCCCC1=O,0,1,0,0,-45.51039,40.253147
CCC1OCCCC1=O,0,1,0,0,-53.81003,22.05722
CCC(=O)C1CCCO1,0,1,0,0,-16.053669,-58.729164
CCC1OC(C)CC1=O,0,1,0,0,-42.134586,17.17624
CCCC1OCCC1=O,0,1,0,0,-54.296444,21.348206
COC1COCCC1=O,0,1,0,0,-54.56503,35.474346
CCC(=O)C1COCO1,0,1,0,0,-12.599295,-60.11936
COCC1OCCC1=O,0,1,0,0,-54.969673,21.608923
COC1CC(C)CC1=O,0,1,0,0,-38.223118,31.37207
CC1COC(C)C(=O)C1,0,1,0,0,-49.33849,25.240725
CCOC1CCCC1=O,0,1,0,0,-45.851574,41.079662
CC1CCC(=O)C(C)O1,0,1,0,0,-42.775356,18.272766
CC1OC(C)(C)CC1=O,0,1,0,0,-26.018173,56.01361
CCC1CC(=O)C(C)O1,0,1,0,0,-41.86965,18.90686
COC1CC(=O)C(C)O1,0,1,0,0,-41.0159,18.520042
COC1C(=O)COC1C,0,1,0,0,-47.605488,21.271273
COC1CCOCC1=O,0,1,0,0,-53.976616,36.353447
CCC1OCOCC1=O,0,1,0,0,-53.839664,28.70536
CCOC1COCC1=O,0,1,0,0,-55.119785,36.863087
CC1OCC(=O)C(C)O1,0,1,0,0,-45.996128,18.226862
CC(=O)C1OCCC1C,0,1,0,0,-19.024439,-68.22348
CC(=O)C1OCOC1C,0,1,0,0,-20.036486,-67.693855
CC(=O)C1CC(C)CO1,0,1,0,0,-14.551627,-64.31736
CC(=O)C1CCCCO1,0,1,0,0,-15.307072,-59.624043
CC(=O)C1CCOCO1,0,1,0,0,-14.054064,-60.740635
CC(=O)C1CCC(C)O1,0,1,0,0,-15.942788,-64.77804
CC(=O)C1COCCO1,0,1,0,0,-13.388057,-61.644333
CC(=O)C1COC(C)O1,0,1,0,0,-14.952963,-64.28837
CC1(C)CCCC(=O)C1,0,1,0,0,-8.267204,69.26158
CC1(C)CC(=O)CCO1,0,1,0,0,-2.7337868,57.220577
CC1CC(=O)CC1(C)C,0,1,0,0,-27.08607,51.867073
CC1CC(=O)CC(C)C1,0,1,0,0,-36.39577,28.191227
CCC1(C)CCC(=O)C1,0,1,0,0,-6.7685413,69.556335
CC1CCC(=O)CC1C,0,1,0,0,-35.38839,26.458914
CCC1CCCC(=O)C1,0,1,0,0,-31.721806,23.141087
CC1CC(=O)CC(C)O1,0,1,0,0,-42.51651,15.1552515
CCC1CC(=O)CCO1,0,1,0,0,-57.127846,5.650781
COC1(C)CCC(=O)C1,0,1,0,0,-7.5631895,70.229126
COC1CCCC(=O)C1,0,1,0,0,-29.88751,26.596
CCC1CC(=O)CC1C,0,1,0,0,-36.844486,25.597185
COC1CC(=O)CC1C,0,1,0,0,-37.14205,26.576443
CC(C)C1CCC(=O)C1,0,1,0,0,-33.64726,25.938414
CC1(C)CCC(=O)CC1,0,1,0,0,-7.5996385,68.80374
CCCC1CCC(=O)C1,0,1,0,0,-31.071905,22.185682
CCC1CCC(=O)CC1,0,1,0,0,-32.052338,22.29158
COCC1CCC(=O)C1,0,1,0,0,-30.39628,22.485117
COC1CCC(=O)CC1,0,1,0,0,-29.098148,26.722305
COC1CC(=O)CCO1,0,1,0,0,-54.68344,8.162009
CCOC1CCC(=O)C1,0,1,0,0,-29.319262,25.443102
COC1OC(C)CC1=O,0,1,0,0,-41.051567,17.34229
COC1OCCCC1=O,0,1,0,0,-53.477806,25.461737
CCC(=O)C1OCCO1,0,1,0,0,-18.624746,-59.86868
CCOC1OCCC1=O,0,1,0,0,-54.1262,24.64546
CC1(C)COCC(=O)C1,0,1,0,0,-5.770428,64.56514
CCC1(C)CC(=O)CO1,0,1,0,0,-1.940981,56.11733
CC1CC(=O)COC1C,0,1,0,0,-52.378994,5.609567
CCC1COCC(=O)C1,0,1,0,0,-65.12584,11.331224
COC1(C)CC(=O)CO1,0,1,0,0,-1.1269597,56.282013
COC1COCC(=O)C1,0,1,0,0,-64.31703,13.138405
CC(C)C1CC(=O)CO1,0,1,0,0,-51.690853,6.4133997
CC1(C)CCC(=O)CO1,0,1,0,0,-1.5630823,57.639404
CCCC1CC(=O)CO1,0,1,0,0,-58.367035,4.924845
CCC1CCC(=O)CO1,0,1,0,0,-57.139027,4.4976044
COCC1CC(=O)CO1,0,1,0,0,-58.81272,4.3103867
COC1CCC(=O)CO1,0,1,0,0,-55.824165,7.859064
CCOC1CC(=O)CO1,0,1,0,0,-55.855415,9.0639
CC(=O)CC1CCCC1,0,1,0,0,-4.692629,-50.321556
CC(=O)CC1CCOC1,0,1,0,0,-4.3161473,-49.64521
CC(=O)CC1CCCO1,0,1,0,0,-21.76228,-58.800526
CC(=O)CC1COCO1,0,1,0,0,-23.712454,-55.756783
CC(=O)CC1OCCO1,0,1,0,0,-21.19369,-59.348747
COC1OCOCC1=O,0,1,0,0,-53.767986,28.173752
CC(=O)C1OCC(C)O1,0,1,0,0,-17.72847,-63.321114
CC(=O)C1OCCCO1,0,1,0,0,-18.89049,-61.638004
CC(=O)C1OCOCO1,0,1,0,0,-18.704567,-62.32341
CC1(C)OCC(=O)CO1,0,1,0,0,-0.5169078,57.36171
CCC1OCC(=O)CO1,0,1,0,0,-50.758907,-1.8758438
COC1OCC(=O)CO1,0,1,0,0,-54.477966,1.7989657
CC1COC(=O)C1(C)C,0,1,0,0,-19.19242,54.69499
CCC1(C)CCOC1=O,0,1,0,0,-9.531868,63.082516
CC1(C)CCCOC1=O,0,1,0,0,-9.195588,61.98049
CC1(C)COCOC1=O,0,1,0,0,-9.568135,60.998905
CC1CC(C)(C)C(=O)O1,0,1,0,0,-22.673246,53.939598
CCC1(C)OCOC1=O,0,1,0,0,-6.653031,59.110466
COC1(C)CCOC1=O,0,1,0,0,-8.535679,62.911762
CC1(C)OCCOC1=O,0,1,0,0,-7.394758,59.9376
CC1OC(=O)C(C)(C)O1,0,1,0,0,-22.980343,53.30377
CC1C(=O)OCC1(C)C,0,1,0,0,-28.928593,55.188198
CC(C)C1CCOC1=O,0,1,0,0,-65.2682,32.66805
CC1CCOC(=O)C1C,0,1,0,0,-65.64872,30.632616
CC1OCOC(=O)C1C,0,1,0,0,-59.489483,23.558317
CCC1C(=O)OCC1C,0,1,0,0,-67.82062,28.242025
CCC1CCCOC1=O,0,1,0,0,-62.920265,36.150066
COC(=O)C1CCCC1,0,1,0,0,-6.7234178,-64.922485
CCC1COCOC1=O,0,1,0,0,-59.170876,36.716904
COC(=O)C1CCOC1,0,1,0,0,-7.58294,-63.99984
CC1OC(=O)C(C)C1C,0,1,0,0,-39.08263,8.174506
CCC1CC(C)OC1=O,0,1,0,0,-47.31911,13.063491
CC1CCC(C)C(=O)O1,0,1,0,0,-48.930584,13.696302
CCC1COC(=O)C1C,0,1,0,0,-67.64192,28.613811
CCCC1CCOC1=O,0,1,0,0,-63.810738,36.082993
